time,x,y,speed,yaw_rate,lat_g,long_g,steering_angle,slip_ratio,distance
6.420,303.650,-43.876,223.120,-0.810,-0.016,0.299,-0.120,-0.120,306.140
6.440,304.872,-44.013,221.320,0.200,-0.000,0.017,0.180,0.040,307.370
6.460,306.120,-44.149,226.000,1.150,-0.063,0.245,-0.630,-0.140,308.630
6.480,307.344,-44.286,221.680,-1.020,0.030,-0.041,0.720,-0.070,309.860
6.500,308.568,-44.423,221.680,0.060,0.044,0.205,-0.040,-0.030,311.090
6.520,309.813,-44.559,225.560,0.430,-0.023,0.294,0.560,-0.020,312.340
6.540,311.057,-44.696,225.330,0.690,-0.024,-0.085,0.170,0.020,313.600
6.560,312.301,-44.833,225.390,0.180,0.013,0.257,0.230,-0.320,314.850
6.580,313.548,-44.969,225.720,-0.370,-0.022,0.217,0.280,-0.220,316.100
6.600,314.790,-45.106,225.080,-0.830,-0.003,-0.068,0.220,-0.390,317.350
6.620,316.027,-45.243,224.070,0.090,0.105,-0.075,0.320,0.290,318.600
6.640,317.274,-45.379,225.850,-1.070,-0.012,0.232,0.660,-0.630,319.850
6.660,318.517,-45.516,225.040,-2.920,-0.018,-0.066,0.100,0.350,321.100
6.680,319.775,-45.653,227.830,0.440,-0.032,0.234,0.350,0.420,322.370
6.700,321.025,-45.790,226.470,0.900,0.037,-0.025,-0.040,-0.090,323.630
6.720,322.272,-45.926,225.770,-2.360,-0.009,-0.083,0.720,-0.780,324.880
6.740,323.524,-46.063,226.840,-1.010,-0.032,0.257,-0.340,-0.110,326.140
6.760,324.784,-46.200,228.260,0.620,0.066,0.287,0.900,-0.020,327.410
6.780,326.038,-46.336,227.120,2.060,0.071,-0.065,-0.020,-0.300,328.670
6.800,327.292,-46.473,227.050,0.020,-0.030,-0.072,-0.720,-0.150,329.930
6.820,328.556,-46.610,228.960,-0.730,-0.093,0.243,0.060,0.460,331.200
6.840,329.822,-46.746,229.280,-0.180,0.050,0.285,-0.340,0.200,332.480
6.860,331.084,-46.883,228.480,1.370,-0.034,-0.044,0.420,-0.280,333.750
6.880,332.347,-47.020,228.850,-0.650,0.040,0.234,-0.330,-0.480,335.020
6.900,333.619,-47.156,230.220,-0.800,-0.099,0.265,-0.220,-0.100,336.300
6.920,334.878,-47.293,228.020,-0.480,0.045,-0.083,-0.940,-0.060,337.560
6.940,336.139,-47.430,228.400,-0.950,-0.061,0.270,-0.230,0.150,338.830
6.960,337.407,-47.566,229.750,0.120,0.037,0.262,-1.210,-0.160,340.110
6.980,338.682,-47.703,230.830,1.620,0.001,0.241,-0.790,0.150,341.390
7.000,339.963,-47.840,231.930,0.320,-0.048,0.225,0.380,0.580,342.680
7.020,341.255,-47.976,234.000,-0.250,-0.020,0.223,0.390,0.240,343.980
7.040,342.544,-48.113,233.390,-0.290,0.034,-0.034,0.210,-0.010,345.280
7.060,343.826,-48.250,232.180,-1.560,0.005,-0.013,-0.480,-0.050,346.570
7.080,345.111,-48.387,232.710,0.880,0.029,0.231,-0.020,-0.110,347.860
7.100,346.390,-48.523,231.550,-0.080,0.099,-0.036,-0.000,0.350,349.150
7.120,347.678,-48.660,233.350,-0.180,-0.078,0.187,-0.580,-0.190,350.440
7.140,348.966,-48.797,233.260,3.190,0.081,-0.068,0.750,0.010,351.740
7.160,350.261,-48.933,234.500,0.300,0.005,0.249,0.440,0.020,353.040
7.180,351.549,-49.070,233.090,-0.750,-0.045,-0.077,-0.110,-0.150,354.340
7.200,352.849,-49.207,235.430,-0.430,-0.067,0.222,0.010,-0.410,355.640
7.220,354.159,-49.343,237.270,1.150,-0.009,0.230,0.100,0.100,356.960
7.240,355.458,-49.480,235.120,0.110,0.046,-0.041,-1.020,-0.020,358.270
7.260,356.762,-49.617,236.210,-1.440,-0.006,0.244,-0.120,0.150,359.580
7.280,358.071,-49.753,236.960,0.920,0.076,0.183,-0.340,-0.160,360.900
7.300,359.372,-49.890,235.640,-0.670,-0.073,-0.114,-0.500,0.370,362.210
7.320,360.680,-50.027,236.900,1.870,-0.001,0.232,-0.140,-0.260,363.520
7.340,361.989,-50.163,236.900,1.080,-0.063,0.264,0.900,0.510,364.840
7.360,363.300,-50.300,237.340,-0.450,0.018,0.168,0.320,-0.520,366.160
7.380,364.605,-50.437,236.360,1.280,0.044,-0.065,-0.290,0.130,367.470
7.400,365.919,-50.573,237.870,0.070,-0.021,0.234,0.290,0.140,368.790
7.420,367.238,-50.710,238.900,0.850,-0.130,0.292,0.700,-0.240,370.120
7.440,368.567,-50.847,240.650,0.480,0.010,0.238,0.460,0.130,371.460
7.460,369.894,-50.984,240.230,-0.850,0.022,-0.039,0.030,0.380,372.790
7.480,371.233,-51.120,242.340,-0.640,0.020,0.254,-0.320,-0.670,374.140
7.500,372.549,-51.257,238.280,1.030,0.062,-0.114,0.350,0.150,375.460
7.520,373.880,-51.394,241.050,-0.330,-0.054,0.273,0.200,-0.750,376.800
7.540,375.208,-51.530,240.340,-0.400,0.034,-0.044,0.450,-0.290,378.130
7.560,376.553,-51.667,243.670,-0.960,0.060,0.265,0.320,0.490,379.490
7.580,377.876,-51.804,239.490,0.420,-0.089,0.068,0.520,-0.170,380.820
7.600,379.200,-51.940,239.760,2.060,0.016,0.187,-0.270,-0.350,382.150
7.620,380.528,-52.077,240.440,-1.070,-0.025,0.302,0.660,-0.060,383.490
7.640,381.845,-52.214,238.470,0.020,-0.004,-0.059,0.100,0.620,384.810
7.660,383.178,-52.350,241.190,1.410,0.017,0.259,1.040,-0.550,386.150
7.680,384.510,-52.487,241.150,-0.080,-0.024,-0.051,-0.340,-0.320,387.490
7.700,385.851,-52.624,242.840,0.450,-0.034,0.237,0.870,0.450,388.840
7.720,387.196,-52.760,243.440,-1.060,0.002,0.233,0.100,0.560,390.190
7.740,388.555,-52.897,246.060,0.430,-0.054,0.260,-0.330,-0.030,391.560
7.760,389.908,-53.034,244.990,-0.190,-0.054,-0.096,-0.240,-0.370,392.920
7.780,391.251,-53.171,243.020,0.990,0.034,-0.027,-0.160,0.630,394.270
7.800,392.592,-53.307,242.860,1.190,-0.057,-0.062,0.210,0.480,395.620
7.820,393.947,-53.444,245.260,2.590,0.033,0.216,0.260,0.200,396.980
7.840,395.288,-53.581,242.860,0.580,0.023,-0.064,-0.290,-0.240,398.330
7.860,396.658,-53.717,247.910,0.330,-0.086,0.288,-0.010,-0.010,399.710
7.880,398.024,-53.854,247.250,0.190,-0.034,-0.066,1.070,-0.050,401.080
7.900,399.377,-53.991,245.090,-0.350,0.060,-0.039,0.860,0.100,402.440
7.920,400.723,-54.127,243.540,0.340,-0.049,-0.072,0.220,0.440,403.800
7.940,402.095,-54.264,248.460,-0.300,-0.023,0.273,0.020,0.260,405.180
7.960,403.457,-54.401,246.580,0.170,0.023,-0.029,0.060,-0.320,406.550
7.980,404.833,-54.537,248.930,1.320,0.039,0.305,0.310,0.410,407.930
8.000,406.186,-54.674,245.000,-1.010,-0.013,-0.055,-0.510,0.090,409.290
8.020,407.549,-54.811,246.810,1.140,-0.030,0.270,-0.130,0.210,410.660
8.040,408.919,-54.947,248.030,1.320,0.071,0.253,-0.830,0.440,412.040
8.060,410.292,-55.084,248.410,-0.120,0.087,0.289,0.200,-0.330,413.420
8.080,411.662,-55.221,247.990,-2.120,0.049,-0.072,0.320,-0.010,414.800
8.100,413.042,-55.357,249.920,-0.610,0.004,0.272,-0.240,-0.160,416.190
8.120,414.411,-55.494,247.700,1.300,-0.040,-0.056,0.790,-0.470,417.560
8.140,415.789,-55.631,249.400,-0.020,-0.042,0.248,-0.610,0.100,418.950
8.160,417.170,-55.768,250.120,-1.000,0.026,0.253,-0.730,0.750,420.340
8.180,418.557,-55.904,251.030,-0.500,0.021,0.258,0.110,-0.550,421.730
8.200,419.947,-56.041,251.640,0.840,0.070,0.247,0.520,-0.010,423.130
8.220,421.324,-56.178,249.200,0.550,0.033,-0.044,0.840,0.190,424.520
8.240,422.699,-56.314,248.910,-0.240,-0.075,-0.003,-0.230,0.040,425.900
8.260,424.099,-56.451,253.450,-0.370,0.053,0.280,0.540,-0.030,427.310
8.280,425.494,-56.588,252.350,-0.390,-0.050,-0.024,-0.020,-0.390,428.710
8.300,426.880,-56.724,251.040,-0.920,-0.019,-0.064,-0.090,0.070,430.100
8.320,428.288,-56.861,254.810,1.620,0.013,0.223,0.440,-0.230,431.520
8.340,429.686,-56.998,252.980,-0.320,0.100,-0.021,0.330,-0.660,432.920
8.360,431.094,-57.134,254.890,1.220,0.155,0.276,-0.790,0.360,434.340
8.380,432.495,-57.271,253.540,1.520,0.030,-0.006,0.740,0.290,435.750
8.400,433.914,-57.408,256.850,1.000,-0.009,0.232,0.690,0.020,437.180
8.420,435.333,-57.544,256.710,-0.430,0.027,-0.057,-0.310,0.070,438.600
8.440,436.736,-57.681,254.020,0.400,0.044,-0.099,0.200,0.320,440.010
8.460,438.152,-57.818,256.170,-0.020,-0.016,0.238,0.250,0.070,441.440
8.480,439.566,-57.954,256.000,-0.900,0.090,-0.020,0.130,0.270,442.860
8.500,440.988,-58.091,257.400,0.320,0.012,0.236,-0.280,-0.090,444.290
8.520,442.393,-58.228,254.220,-1.180,0.025,-0.031,-0.340,0.390,445.700
8.540,443.813,-58.365,257.020,1.190,0.033,0.244,-0.010,0.100,447.130
8.560,445.238,-58.501,257.890,-0.460,0.021,0.260,0.590,0.060,448.560
8.580,446.641,-58.638,253.990,0.200,0.042,-0.084,0.270,-0.380,449.970
8.600,448.051,-58.775,255.170,0.280,-0.031,0.253,-0.190,0.090,451.390
8.620,449.455,-58.911,254.200,-0.260,-0.028,-0.140,0.390,-0.250,452.800
8.640,450.876,-59.048,257.180,0.590,-0.055,0.244,-1.420,-0.190,454.230
8.660,452.307,-59.185,258.970,-0.470,0.022,0.201,0.570,-0.240,455.670
8.680,453.747,-59.321,260.470,0.870,0.039,0.286,-0.870,-0.320,457.120
8.700,455.176,-59.458,258.650,-1.350,0.023,-0.027,-0.180,0.640,458.550
8.720,456.620,-59.595,261.300,0.130,0.084,0.264,-0.560,0.400,460.010
8.740,458.040,-59.731,257.100,1.940,-0.000,-0.004,-0.650,0.580,461.430
8.760,459.460,-59.868,256.940,-1.000,0.033,-0.078,0.580,-0.370,462.860
8.780,460.895,-60.005,259.730,-0.680,-0.055,0.302,-0.230,0.020,464.300
8.800,462.336,-60.141,260.700,0.510,-0.019,0.278,0.170,-0.390,465.750
8.820,463.775,-60.278,260.400,0.180,0.035,-0.057,-0.020,-0.210,467.200
8.840,465.198,-60.415,257.660,0.350,0.042,-0.016,0.240,-0.280,468.630
8.860,466.640,-60.552,260.950,0.490,-0.015,0.217,0.040,0.370,470.080
8.880,468.074,-60.688,259.440,0.630,-0.004,-0.075,-0.640,-0.120,471.520
8.900,469.526,-60.825,262.720,1.110,-0.076,0.232,0.500,0.320,472.980
8.920,470.977,-60.962,262.590,0.410,-0.018,-0.066,-0.250,0.180,474.440
8.940,472.419,-61.098,260.950,-0.240,0.045,-0.082,-0.780,0.690,475.890
8.960,473.866,-61.235,261.900,0.670,0.029,0.287,-0.210,-0.440,477.340
8.980,475.310,-61.372,261.400,1.900,0.025,-0.058,0.750,0.380,478.800
9.000,476.765,-61.508,263.220,-0.130,0.002,0.261,0.430,0.340,480.260
9.020,478.230,-61.645,265.060,-0.970,0.000,0.233,-0.170,-0.290,481.730
9.040,479.680,-61.782,262.470,1.110,-0.033,-0.105,-0.170,0.300,483.190
9.060,481.145,-61.918,265.020,-0.120,0.035,0.258,-0.160,0.100,484.660
9.080,482.603,-62.055,263.790,-2.170,0.021,-0.107,1.040,-0.070,486.130
9.100,484.060,-62.192,263.720,0.850,0.025,-0.052,0.190,-0.250,487.590
9.120,485.525,-62.328,265.060,-0.540,-0.026,0.209,0.220,-0.220,489.070
9.140,486.983,-62.465,263.990,-0.090,-0.108,0.010,0.520,0.610,490.530
9.160,488.448,-62.602,265.030,0.330,0.055,0.277,0.120,0.000,492.000
9.180,489.909,-62.738,264.380,0.190,-0.024,-0.047,-0.130,0.230,493.470
9.200,491.398,-62.875,269.440,0.710,-0.043,0.288,-0.100,-0.240,494.970
9.220,492.873,-63.012,266.870,-0.440,0.035,-0.075,-0.040,-0.230,496.450
9.240,494.344,-63.149,266.080,0.510,-0.020,-0.034,-0.020,0.320,497.930
9.260,495.823,-63.285,267.770,-0.260,0.053,0.256,0.360,-0.400,499.420
9.280,497.302,-63.422,267.600,0.740,0.031,-0.042,0.030,-0.120,500.910
9.300,498.782,-63.559,267.760,0.620,0.034,0.288,0.370,0.010,502.390
9.320,500.271,-63.695,269.330,-0.940,-0.068,0.272,-0.040,0.030,503.890
9.340,501.762,-63.832,269.860,1.090,0.061,0.259,0.040,-0.050,505.390
9.360,503.245,-63.969,268.250,-0.540,0.013,-0.100,-1.000,0.120,506.880
9.380,504.729,-64.105,268.500,0.810,-0.018,0.221,0.460,0.210,508.370
9.400,506.217,-64.242,269.270,0.370,0.007,0.246,0.170,0.220,509.870
9.420,507.690,-64.379,266.550,1.840,-0.089,-0.047,0.500,-0.300,511.350
9.440,509.171,-64.515,268.050,-0.220,0.020,0.216,-1.450,-0.090,512.840
9.460,510.678,-64.652,272.690,-0.350,-0.051,0.322,1.040,0.360,514.350
9.480,512.190,-64.789,273.420,-0.020,-0.068,0.295,-0.070,0.270,515.870
9.500,513.687,-64.925,270.900,-0.300,-0.076,-0.032,0.550,-0.410,517.380
9.520,515.193,-65.062,272.460,0.800,0.056,0.252,-0.520,0.110,518.890
9.540,516.698,-65.199,272.380,-1.620,-0.031,-0.056,0.310,-0.590,520.400
9.560,518.228,-65.335,276.850,-1.050,0.077,0.221,-0.530,0.010,521.940
9.580,519.744,-65.472,274.230,-1.070,-0.027,-0.048,-0.310,0.570,523.460
9.600,521.251,-65.609,272.670,0.950,-0.085,-0.042,0.960,-0.280,524.980
9.620,522.753,-65.746,271.750,1.710,-0.056,-0.087,-0.100,-0.250,526.490
9.640,524.251,-65.882,271.090,-0.100,0.062,-0.040,0.110,0.230,527.990
9.660,525.767,-66.019,274.130,-0.170,-0.008,0.245,0.440,-0.460,529.520
9.680,527.276,-66.156,273.010,0.070,-0.027,-0.107,0.250,-0.190,531.030
9.700,528.781,-66.292,272.330,1.160,0.008,-0.076,0.080,0.180,532.550
9.720,530.294,-66.429,273.810,-0.930,0.025,0.238,0.180,-0.190,534.070
9.740,531.806,-66.566,273.470,0.240,0.056,0.007,1.200,-0.070,535.590
9.760,533.342,-66.702,277.940,0.980,0.072,0.267,-0.030,0.220,537.130
9.780,534.873,-66.839,277.050,0.500,-0.018,-0.090,0.100,0.130,538.670
9.800,536.399,-66.976,276.040,0.190,-0.066,-0.035,0.530,0.080,540.200
9.820,537.939,-67.112,278.590,1.000,-0.021,0.204,0.550,-0.100,541.750
9.840,539.469,-67.249,276.800,-2.700,0.013,-0.018,0.590,0.110,543.290
9.860,540.993,-67.386,275.710,0.680,-0.048,-0.064,0.320,-0.040,544.820
9.880,542.539,-67.522,279.610,-0.650,-0.048,0.247,-0.570,0.140,546.370
9.900,544.078,-67.659,278.450,-1.830,0.017,-0.010,0.820,-0.150,547.920
9.920,545.606,-67.796,276.410,0.510,-0.002,-0.089,-0.570,-0.050,549.460
9.940,547.142,-67.933,277.990,1.370,0.002,0.208,0.150,-0.300,551.000
9.960,548.675,-68.069,277.290,-0.140,-0.038,-0.068,-0.380,-0.010,552.540
9.980,550.205,-68.206,276.840,0.950,-0.012,-0.019,-0.030,-0.240,554.080
10.000,551.757,-68.343,280.620,1.610,-0.046,0.204,0.160,-0.330,555.640
10.020,553.318,-68.479,282.420,1.310,0.045,0.165,0.160,0.080,557.210
10.040,554.853,-68.616,277.770,1.640,0.052,-0.064,0.210,0.060,558.750
10.060,556.407,-68.753,281.040,0.740,-0.092,0.267,0.810,0.230,560.310
10.080,557.952,-68.889,279.530,0.080,-0.046,-0.014,0.230,-0.130,561.870
10.100,559.500,-69.026,280.100,-1.600,-0.075,0.236,-0.120,0.120,563.420
10.120,561.050,-69.163,280.260,-0.250,-0.033,0.238,0.480,0.170,564.980
10.140,562.598,-69.299,280.170,-0.840,-0.004,-0.015,0.590,0.130,566.540
10.160,564.156,-69.436,281.860,2.170,-0.072,0.194,-0.610,-0.250,568.100
10.180,565.709,-69.573,280.860,-0.180,-0.046,-0.062,0.300,0.040,569.660
10.200,567.273,-69.709,282.830,0.120,-0.050,0.256,0.350,0.110,571.230
10.220,568.835,-69.846,282.660,0.550,0.010,-0.037,-0.150,0.000,572.800
10.240,570.398,-69.983,282.700,0.040,0.003,0.235,0.690,-0.630,574.370
10.260,571.957,-70.119,282.010,1.700,-0.036,-0.049,-0.080,0.050,575.940
10.280,573.520,-70.256,282.830,-0.620,0.009,0.175,0.060,0.660,577.510
10.300,575.097,-70.393,285.150,0.190,-0.027,0.230,-0.090,-0.110,579.100
10.320,576.673,-70.530,285.080,-0.740,-0.014,-0.036,0.010,-0.220,580.680
10.340,578.238,-70.666,283.180,-1.320,0.084,-0.079,-0.550,0.110,582.250
10.360,579.814,-70.803,285.120,-0.610,0.067,0.252,-0.720,0.090,583.840
10.380,581.398,-70.940,286.410,-0.040,-0.065,0.263,0.800,0.360,585.430
10.400,582.963,-71.076,283.100,-0.430,0.041,-0.060,-0.420,-0.380,587.000
10.420,584.548,-71.213,286.740,-0.690,0.041,0.255,-0.500,0.220,588.590
10.440,586.125,-71.350,285.250,-1.410,-0.057,-0.079,-1.080,0.180,590.180
10.460,587.714,-71.486,287.420,-0.080,0.041,0.244,-0.320,-0.040,591.780
10.480,589.294,-71.623,285.730,-1.500,0.077,-0.032,-0.660,0.100,593.360
10.500,590.866,-71.760,284.490,0.760,-0.056,-0.045,0.820,0.310,594.940
10.520,592.442,-71.896,285.070,0.080,-0.046,0.232,0.500,0.260,596.530
10.540,594.034,-72.033,287.910,-1.460,0.051,0.257,-0.340,-0.340,598.130
10.560,595.629,-72.170,288.540,-0.310,0.014,0.271,1.130,0.250,599.730
10.580,597.217,-72.306,287.110,-0.750,0.028,-0.111,0.490,-0.020,601.320
10.600,598.819,-72.443,289.750,0.320,0.017,0.285,-0.160,0.020,602.930
10.620,600.403,-72.580,286.620,1.340,0.020,-0.060,-1.250,0.020,604.530
10.640,602.003,-72.716,289.330,-1.880,-0.066,0.263,1.150,-0.050,606.130
10.660,603.595,-72.853,287.930,0.120,0.052,-0.014,-0.690,0.360,607.730
10.680,605.193,-72.990,289.090,-0.160,0.058,0.209,-0.820,-0.030,609.340
10.700,606.799,-73.127,290.450,0.670,-0.011,0.229,0.510,-0.340,610.950
10.720,608.399,-73.263,289.410,0.210,-0.002,-0.059,1.220,-0.120,612.560
10.740,610.005,-73.400,290.440,-0.750,-0.077,0.226,0.690,0.050,614.170
10.760,611.624,-73.537,292.850,-0.320,0.026,0.302,0.280,0.370,615.800
10.780,613.232,-73.673,290.790,-0.800,0.029,-0.076,0.300,0.180,617.420
10.800,614.853,-73.810,293.230,1.080,-0.003,0.233,0.430,-0.260,619.050
10.820,616.460,-73.947,290.600,0.020,0.056,-0.044,0.380,0.750,620.660
10.840,618.082,-74.083,293.410,1.900,-0.017,0.214,0.140,0.080,622.290
10.860,619.713,-74.220,295.090,-0.060,0.028,0.238,0.050,0.380,623.930
10.880,621.314,-74.357,289.540,-0.710,-0.051,-0.040,-0.030,-0.050,625.540
10.900,622.931,-74.493,292.370,-1.510,-0.001,0.240,-0.380,0.160,627.160
10.920,624.560,-74.630,294.750,-1.800,-0.009,0.247,-0.140,0.250,628.800
10.940,626.185,-74.767,293.900,-1.580,0.011,-0.066,-0.850,0.370,630.430
10.960,627.817,-74.903,295.080,0.270,-0.018,0.205,-0.050,0.320,632.070
10.980,629.442,-75.040,293.930,0.510,-0.007,-0.040,-0.490,0.260,633.710
11.000,631.075,-75.177,295.290,-1.580,0.041,0.303,-0.550,-0.090,635.350
11.020,632.707,-75.314,295.240,0.900,-0.022,-0.049,0.090,-0.170,636.990
11.040,634.353,-75.450,297.550,-0.480,-0.080,0.257,0.700,0.100,638.640
11.060,635.992,-75.587,296.500,0.150,0.087,-0.029,0.460,0.280,640.290
11.080,637.634,-75.724,296.940,1.610,0.069,0.212,-0.790,-0.070,641.940
11.100,639.272,-75.860,296.130,0.900,-0.065,0.001,-0.490,0.320,643.580
11.120,640.910,-75.997,296.340,-0.270,0.034,0.256,0.470,0.440,645.230
11.140,642.551,-76.134,296.740,-0.890,-0.025,0.299,-0.490,-0.270,646.880
11.160,644.200,-76.270,298.300,-2.150,0.013,0.228,-0.110,-0.250,648.530
11.180,645.845,-76.407,297.390,-0.720,0.015,0.005,0.280,-0.040,650.190
11.200,647.497,-76.544,298.780,-0.210,-0.012,0.273,-0.480,0.090,651.850
11.220,649.166,-76.680,301.780,-0.990,-0.039,0.267,0.050,-0.160,653.520
11.240,650.826,-76.817,300.290,-0.130,-0.035,-0.043,-0.670,0.410,655.190
11.260,652.478,-76.954,298.810,0.080,-0.046,-0.057,-0.300,0.130,656.850
11.280,654.145,-77.090,301.420,-0.220,-0.042,0.286,0.160,0.010,658.520
11.300,655.800,-77.227,299.320,-0.650,-0.003,-0.046,-0.800,-0.430,660.190
11.320,657.444,-77.364,297.200,0.170,-0.036,-0.109,0.220,-0.390,661.840
11.340,659.097,-77.500,299.060,0.440,0.034,0.216,-0.010,0.080,663.500
11.360,660.746,-77.637,298.090,-1.090,0.074,-0.056,0.280,-0.640,665.160
11.380,662.408,-77.774,300.680,1.410,-0.029,0.259,0.110,0.300,666.830
11.400,664.076,-77.911,301.560,-0.100,0.012,0.248,0.680,-0.050,668.500
11.420,665.759,-78.047,304.360,0.020,0.025,0.287,0.060,0.970,670.190
11.440,667.433,-78.184,302.660,0.710,0.024,-0.109,-0.210,0.690,671.870
11.460,669.104,-78.321,302.160,0.230,0.004,-0.046,0.060,-0.050,673.550
11.480,670.785,-78.457,304.050,0.950,0.037,0.195,0.270,-0.030,675.240
11.500,672.443,-78.594,299.800,0.290,0.024,-0.027,0.020,0.300,676.910
11.520,674.123,-78.731,303.790,-0.610,-0.062,0.247,0.020,0.510,678.600
11.540,675.809,-78.867,304.910,0.360,0.043,0.263,-0.350,-0.490,680.290
11.560,677.478,-79.004,301.860,-1.140,0.044,-0.076,-0.330,-0.540,681.970
11.580,679.171,-79.141,306.110,0.110,-0.038,0.288,-0.700,-0.190,683.670
11.600,680.859,-79.277,305.220,-0.030,0.002,-0.019,0.870,0.170,685.360
11.620,682.542,-79.414,304.410,-0.210,0.034,-0.032,-0.620,0.150,687.050
11.640,684.236,-79.551,306.300,-0.130,-0.010,0.246,-0.350,0.320,688.760
11.660,685.946,-79.687,309.070,-1.880,0.054,0.267,-0.360,-0.360,690.470
11.680,687.639,-79.824,306.260,-0.550,0.118,-0.071,0.450,-0.690,692.170
11.700,689.335,-79.961,306.680,0.090,-0.039,0.276,-0.150,0.260,693.880
11.720,691.027,-80.097,305.940,0.160,-0.069,-0.001,0.620,-0.250,695.580
11.740,692.717,-80.234,305.670,-1.030,0.015,-0.018,-0.340,-0.610,697.280
11.760,694.424,-80.371,308.510,1.270,0.036,0.228,0.140,0.040,698.990
11.780,696.117,-80.508,306.300,-0.870,-0.012,-0.039,-0.420,0.240,700.690
11.800,697.821,-80.644,308.010,0.970,0.073,0.211,1.070,-0.040,702.400
11.820,699.521,-80.781,307.500,0.430,-0.067,-0.033,-0.590,-0.140,704.110
11.840,701.232,-80.918,309.250,-0.650,0.035,0.264,0.150,-0.050,705.830
11.860,702.943,-81.054,309.350,1.780,-0.030,0.194,0.320,-0.110,707.550
11.880,704.661,-81.191,310.730,-1.190,0.086,0.215,0.210,-0.400,709.270
11.900,706.368,-81.328,308.730,0.920,0.100,-0.058,-0.090,-0.210,710.990
11.920,708.080,-81.464,309.400,1.000,-0.038,0.241,-0.060,0.160,712.710
11.940,709.787,-81.601,308.660,-0.670,-0.027,-0.086,0.020,0.100,714.420
11.960,711.500,-81.738,309.780,1.390,0.043,0.262,-0.070,0.050,716.140
11.980,713.222,-81.874,311.330,-0.250,-0.019,0.258,0.480,-0.300,717.870
12.000,714.949,-82.011,312.220,0.290,-0.002,0.244,1.110,-0.050,719.610
12.020,716.663,-82.148,310.020,0.260,0.001,-0.073,-0.280,-0.650,721.330
12.040,718.394,-82.284,313.020,-0.130,-0.096,0.281,-0.680,0.050,723.070
12.060,720.131,-82.421,314.070,0.810,-0.001,0.300,-0.040,0.430,724.810
12.080,721.862,-82.558,312.980,0.790,-0.034,-0.065,1.290,-0.440,726.550
12.100,723.607,-82.694,315.490,-1.750,-0.025,0.232,-0.400,-0.180,728.310
12.120,725.332,-82.831,311.830,1.300,0.072,-0.035,0.820,0.100,730.040
12.140,727.054,-82.968,311.450,-1.660,-0.063,-0.061,0.840,0.380,731.770
12.160,728.774,-83.105,310.960,1.030,0.041,-0.054,-0.280,-0.130,733.500
12.180,730.523,-83.241,316.190,1.130,-0.014,0.272,0.280,-0.210,735.250
12.200,732.267,-83.378,315.250,-1.090,-0.014,-0.107,0.810,-0.590,737.000
12.220,734.006,-83.515,314.500,-0.410,0.040,-0.010,-0.190,0.030,738.750
12.240,735.750,-83.651,315.320,-1.110,0.017,0.252,-0.100,0.610,740.500
12.260,737.484,-83.788,313.530,-0.210,0.029,-0.062,-0.290,0.080,742.240
12.280,739.250,-83.925,319.210,-0.310,0.048,0.247,-0.510,-0.010,744.020
12.300,740.998,-84.061,316.050,0.780,-0.017,-0.051,-0.320,0.100,745.770
12.320,742.748,-84.198,316.340,1.310,-0.031,0.198,-0.610,-0.000,747.530
12.340,744.504,-84.335,317.590,1.400,-0.054,0.295,0.020,-0.240,749.300
12.360,746.261,-84.471,317.540,-0.560,-0.041,-0.049,-0.380,0.250,751.060
12.380,748.017,-84.608,317.470,-0.210,0.147,-0.037,0.120,0.070,752.820
12.400,749.766,-84.745,316.270,-1.680,0.062,-0.021,-0.780,0.010,754.580
12.420,751.527,-84.881,318.480,-0.810,-0.068,0.219,0.170,-0.290,756.350
12.440,753.298,-85.018,320.000,0.960,-0.066,0.264,0.420,0.390,758.130
12.460,755.068,-85.155,320.000,1.620,0.024,-0.058,-1.000,0.200,759.910
12.480,756.838,-85.292,320.000,-1.230,0.027,-0.025,0.190,-0.170,761.680
12.500,758.598,-85.428,318.280,-0.590,0.027,-0.114,0.610,0.300,763.450
12.520,760.356,-85.565,317.880,-0.030,-0.013,-0.053,-0.600,-0.150,765.220
12.540,762.123,-85.702,319.490,0.280,-0.006,0.232,0.840,-0.230,766.990
12.560,763.893,-85.838,320.000,-0.810,0.016,0.263,0.210,-0.230,768.770
12.580,765.666,-85.904,66.250,1.010,0.912,0.022,9.180,2.140,769.140
12.600,767.435,-85.900,67.180,4.350,0.875,0.521,9.650,3.840,769.510
12.620,769.197,-85.825,67.890,4.550,0.863,0.489,9.350,2.440,769.890
12.640,770.949,-85.681,69.010,6.130,0.845,0.950,7.270,5.310,770.270
12.660,772.689,-85.467,70.130,3.450,0.832,1.152,8.280,4.790,770.660
12.680,774.413,-85.184,71.820,8.510,0.838,1.435,9.880,6.090,771.060
12.700,776.119,-84.833,73.500,1.930,0.855,1.765,11.780,6.860,771.470
12.720,777.805,-84.415,75.150,8.520,0.895,1.901,10.030,6.290,771.890
12.740,779.468,-83.929,76.660,5.680,0.975,2.002,10.530,9.180,772.310
12.760,781.104,-83.379,78.170,8.170,0.984,2.124,11.120,10.280,772.750
12.780,782.712,-82.763,80.020,7.330,1.010,2.245,13.400,10.650,773.190
12.800,784.289,-82.084,81.580,9.810,1.047,2.241,12.420,11.170,773.640
12.820,785.832,-81.344,83.290,7.570,1.096,2.250,14.850,10.550,774.110
